test,rad,sortdeg1.lsR
S40PI_n.mtx,4,6
S80PI_n1.mtx,4,6
S80PI_n.mtx,4,6
saylr3.mtx,4,22
saylr4.mtx,4,41
scagr7-2c.mtx,4,52
scrs8-2b.mtx,4,42
scrs8-2c.mtx,4,42
sherman1.mtx,4,22
sherman3.mtx,4,40
sherman4.mtx,4,31
shl_0.mtx,4,27
shl_200.mtx,4,30
shl_400.mtx,4,32
Si2.mtx,4,445
Sieber.mtx,4,10
SmaGri.mtx,4,131
small.mtx,4,71
sociopatterns-hypertext.edges,4,81
sociopatterns-infectious.edges,4,91
spiral.mtx,4,146
sstmodel.mtx,4,53
steam1.mtx,4,57
steam2.mtx,4,86
str_0.mtx,4,98
str_200.mtx,4,128
str_400.mtx,4,146
str_600.mtx,4,154
stufe.mtx,4,16
subelj_euroroad.edges,4,12
swang1.mtx,4,30
swang2.mtx,4,30
TF11.mtx,4,115
TF12.mtx,4,274
tols1090.mtx,4,19
tols2000.mtx,4,19
tols340.mtx,4,19
tols4000.mtx,4,19
tols90.mtx,4,19
Trec10.mtx,4,103
Trec9.mtx,4,45
Trefethen_200b.mtx,4,117
Trefethen_200.mtx,4,124
Trefethen_300.mtx,4,184
Trefethen_500.mtx,4,282
Trefethen_700.mtx,4,362
tub1000.mtx,4,9
ukerbe1_dual.mtx,4,18
ukerbe1.mtx,4,9
uk.mtx,4,14
USAir97.mtx,4,48
USpowerGrid.mtx,4,18
utm300.mtx,4,67
wang1.mtx,4,50
wang2.mtx,4,50
watt_1.mtx,4,41
watt_2.mtx,4,38
1138_bus.mtx,5,16
130bit.mtx,5,284
685_bus.mtx,5,22
abb313.mtx,5,95
add20.mtx,5,64
add32.mtx,5,19
adder_dcop_01.mtx,5,32
adder_dcop_02.mtx,5,32
adder_dcop_03.mtx,5,32
adder_dcop_04.mtx,5,33
adder_dcop_05.mtx,5,35
adder_dcop_06.mtx,5,41
adder_dcop_07.mtx,5,34
adder_dcop_08.mtx,5,32
adder_dcop_09.mtx,5,32
adder_dcop_10.mtx,5,32
adder_dcop_11.mtx,5,39
adder_dcop_12.mtx,5,32
adder_dcop_13.mtx,5,32
adder_dcop_14.mtx,5,32
adder_dcop_15.mtx,5,32
adder_dcop_16.mtx,5,32
adder_dcop_17.mtx,5,32
adder_dcop_18.mtx,5,32
adder_dcop_19.mtx,5,32
adder_dcop_20.mtx,5,32
adder_dcop_21.mtx,5,32
adder_dcop_22.mtx,5,32
adder_dcop_23.mtx,5,32
adder_dcop_24.mtx,5,32
adder_dcop_25.mtx,5,32
adder_dcop_26.mtx,5,32
adder_dcop_27.mtx,5,32
adder_dcop_28.mtx,5,32
adder_dcop_29.mtx,5,32
adder_dcop_30.mtx,5,32
adder_dcop_31.mtx,5,32
adder_dcop_32.mtx,5,32
adder_dcop_33.mtx,5,32
adder_dcop_34.mtx,5,32
adder_dcop_35.mtx,5,32
adder_dcop_36.mtx,5,32
adder_dcop_37.mtx,5,32
adder_dcop_38.mtx,5,32
adder_dcop_39.mtx,5,32
adder_dcop_40.mtx,5,32
adder_dcop_41.mtx,5,32
adder_dcop_42.mtx,5,32
adder_dcop_43.mtx,5,32
adder_dcop_44.mtx,5,33
adder_dcop_45.mtx,5,32
adder_dcop_46.mtx,5,32
adder_dcop_47.mtx,5,32
adder_dcop_48.mtx,5,32
adder_dcop_49.mtx,5,32
adder_dcop_50.mtx,5,32
adder_dcop_51.mtx,5,32
adder_dcop_52.mtx,5,32
adder_dcop_53.mtx,5,32
adder_dcop_54.mtx,5,32
adder_dcop_55.mtx,5,32
adder_dcop_56.mtx,5,32
adder_dcop_57.mtx,5,32
adder_dcop_58.mtx,5,32
adder_dcop_59.mtx,5,32
adder_dcop_60.mtx,5,32
adder_dcop_61.mtx,5,32
adder_dcop_62.mtx,5,32
adder_dcop_63.mtx,5,32
adder_dcop_64.mtx,5,32
adder_dcop_65.mtx,5,32
adder_dcop_66.mtx,5,32
adder_dcop_67.mtx,5,32
adder_dcop_68.mtx,5,32
adder_dcop_69.mtx,5,32
adder_trans_01.mtx,5,32
adder_trans_02.mtx,5,32
arenas-jazz.edges,5,106
arenas-meta.edges,5,48
ash608.mtx,5,58
ash958.mtx,5,73
b2_ss.mtx,5,273
bcspwr06.mtx,5,16
bcspwr07.mtx,5,15
bcspwr08.mtx,5,16
bcspwr09.mtx,5,17
bcspwr10.mtx,5,23
bcsstk02.mtx,5,66
bcsstk04.mtx,5,84
bcsstk05.mtx,5,66
bcsstk06.mtx,5,111
bcsstk07.mtx,5,111
bcsstk08.mtx,5,140
bcsstk09.mtx,5,138
bcsstk19.mtx,5,37
bcsstk20.mtx,5,21
bcsstm07.mtx,5,92
bcsstm12.mtx,5,85
bcsstm13.mtx,5,258
bcsstm35.mtx,5,6
bcsstm38.mtx,5,15
b_dyn.mtx,5,272
bfwa398.mtx,5,52
bfwa782.mtx,5,70
bfwb398.mtx,5,47
bfwb782.mtx,5,61
bibd_11_5.mtx,5,55
bibd_12_4.mtx,5,64
bibd_12_5.mtx,5,67
bibd_15_3.mtx,5,89
bibd_17_3.mtx,5,116
bibd_9_5.mtx,5,36
blckhole.mtx,5,43
bp_0.mtx,5,163
bp_1000.mtx,5,269
bp_1200.mtx,5,273
bp_1400.mtx,5,275
bp_1600.mtx,5,272
bp_200.mtx,5,209
bp_400.mtx,5,221
bp_600.mtx,5,228
bp_800.mtx,5,254
bwm2000.mtx,5,11
c-18.mtx,5,96
c-19.mtx,5,149
c-20.mtx,5,102
ca-CSphd.mtx,5,10
ca-Erdos992.mtx,5,117
cage7.mtx,5,85
cage8.mtx,5,243
cage.mtx,5,184
can_1054.mtx,5,88
can_1072.mtx,5,86
can_256.mtx,5,54
can_268.mtx,5,65
can_292.mtx,5,32
can_445.mtx,5,62
can_634.mtx,5,80
can_715.mtx,5,52
can_838.mtx,5,92
cat_ears_2_4.mtx,5,386
cavity01.mtx,5,74
cavity02.mtx,5,74
cavity03.mtx,5,74
cavity04.mtx,5,74
cavity15.mtx,5,64
cdde1.mtx,5,26
cdde2.mtx,5,26
cdde3.mtx,5,26
cdde4.mtx,5,26
cdde5.mtx,5,26
cdde6.mtx,5,26
celegans_metabolic.mtx,5,48
celegansneural.mtx,5,98
cep1.mtx,5,9
ch5-5-b2.mtx,5,134
ch5-5-b3.mtx,5,250
ch6-6-b2.mtx,5,340
ch6-6-b5.mtx,5,7
ch7-6-b1.mtx,5,41
ch7-7-b1.mtx,5,48
ch7-8-b1.mtx,5,55
ch7-9-b1.mtx,5,62
ch8-8-b1.mtx,5,63
Chebyshev1.mtx,5,15
Chem97ZtZ.mtx,5,2
circuit204.mtx,5,50
circuit_2.mtx,5,52
cis-n4c6-b2.mtx,5,177
Cities.mtx,5,45
ck400.mtx,5,22
ck656.mtx,5,22
cr42.mtx,5,38
cryg2500.mtx,5,26
CSphd.mtx,5,10
D_10.mtx,5,361
D_11.mtx,5,136
D_5.mtx,5,90
D_6.mtx,5,335
de063155.mtx,5,160
de063157.mtx,5,158
de080285.mtx,5,155
delaunay_n10.mtx,5,37
delaunay_n11.mtx,5,38
diag.mtx,5,17
DK01R.mtx,5,51
dw1024.mtx,5,30
dw2048.mtx,5,30
dw256A.mtx,5,27
dw256B.mtx,5,28
dwa512.mtx,5,27
dwg961a.mtx,5,24
dwg961b.mtx,5,84
dwt_1005.mtx,5,69
dwt_1007.mtx,5,51
dwt_1242.mtx,5,52
dwt_193.mtx,5,81
dwt_307.mtx,5,46
dwt_310.mtx,5,36
dwt_346.mtx,5,70
dwt_361.mtx,5,42
dwt_419.mtx,5,41
dwt_492.mtx,5,25
dwt_503.mtx,5,71
dwt_512.mtx,5,45
dwt_592.mtx,5,44
dwt_607.mtx,5,53
dwt_758.mtx,5,41
dwt_869.mtx,5,48
dwt_878.mtx,5,49
dwt_918.mtx,5,45
dwt_992.mtx,5,97
ego-facebook.edges,5,8
email.mtx,5,216
EPA.mtx,5,193
epb0.mtx,5,19
Erdos02.mtx,5,124
Erdos971.mtx,5,62
Erdos972.mtx,5,119
Erdos981.mtx,5,65
Erdos982.mtx,5,117
Erdos991.mtx,5,65
Erdos992.mtx,5,117
eris1176.mtx,5,80
EVA.mtx,5,18
EX1.mtx,5,361
ex21.mtx,5,147
EX2.mtx,5,360
ex32.mtx,5,71
filter2D.mtx,5,38
flower_7_1.mtx,5,107
flower_8_1.mtx,5,121
foodweb-baydry.edges,5,79
foodweb-baywet.edges,5,79
fpga_dcop_01.mtx,5,20
fpga_dcop_02.mtx,5,20
fpga_dcop_03.mtx,5,20
fpga_dcop_04.mtx,5,20
fpga_dcop_05.mtx,5,20
fpga_dcop_06.mtx,5,20
fpga_dcop_07.mtx,5,19
fpga_dcop_08.mtx,5,20
fpga_dcop_09.mtx,5,20
fpga_dcop_10.mtx,5,20
fpga_dcop_11.mtx,5,20
fpga_dcop_12.mtx,5,20
fpga_dcop_13.mtx,5,20
fpga_dcop_14.mtx,5,20
fpga_dcop_15.mtx,5,20
fpga_dcop_16.mtx,5,20
fpga_dcop_17.mtx,5,20
fpga_dcop_18.mtx,5,20
fpga_dcop_19.mtx,5,20
fpga_dcop_20.mtx,5,20
fpga_dcop_21.mtx,5,20
fpga_dcop_22.mtx,5,20
fpga_dcop_23.mtx,5,20
fpga_dcop_24.mtx,5,20
fpga_dcop_25.mtx,5,20
fpga_dcop_26.mtx,5,20
fpga_dcop_27.mtx,5,20
fpga_dcop_28.mtx,5,20
fpga_dcop_29.mtx,5,20
fpga_dcop_30.mtx,5,20
fpga_dcop_31.mtx,5,20
fpga_dcop_32.mtx,5,20
fpga_dcop_33.mtx,5,20
fpga_dcop_34.mtx,5,20
fpga_dcop_35.mtx,5,20
fpga_dcop_36.mtx,5,20
fpga_dcop_37.mtx,5,20
fpga_dcop_38.mtx,5,20
fpga_dcop_39.mtx,5,20
fpga_dcop_40.mtx,5,20
fpga_dcop_41.mtx,5,20
fpga_dcop_42.mtx,5,20
fpga_dcop_43.mtx,5,20
fpga_dcop_44.mtx,5,20
fpga_dcop_45.mtx,5,20
fpga_dcop_46.mtx,5,20
fpga_dcop_47.mtx,5,20
fpga_dcop_48.mtx,5,20
fpga_dcop_49.mtx,5,20
fpga_dcop_50.mtx,5,20
fpga_dcop_51.mtx,5,20
fpga_trans_01.mtx,5,19
fpga_trans_02.mtx,5,19
Franz1.mtx,5,262
fs_541_1.mtx,5,52
fs_541_2.mtx,5,52
fs_541_3.mtx,5,52
fs_541_4.mtx,5,52
fs_680_1.mtx,5,26
fs_680_2.mtx,5,26
fs_680_3.mtx,5,26
fs_760_1.mtx,5,80
fs_760_2.mtx,5,80
fs_760_3.mtx,5,80
G11.mtx,5,21
G12.mtx,5,25
G13.mtx,5,27
G14.mtx,5,188
G15.mtx,5,177
G16.mtx,5,182
G17.mtx,5,176
G18.mtx,5,188
G19.mtx,5,177
G20.mtx,5,182
G21.mtx,5,176
G32.mtx,5,25
G33.mtx,5,26
G34.mtx,5,26
G43.mtx,5,642
G44.mtx,5,639
G45.mtx,5,648
G46.mtx,5,644
G47.mtx,5,641
G48.mtx,5,25
G49.mtx,5,26
G50.mtx,5,25
G51.mtx,5,213
G52.mtx,5,219
G53.mtx,5,219
G54.mtx,5,219
G57.mtx,5,26
gams60am.mtx,5,8
gas11.mtx,5,128
GD00_c.mtx,5,25
GD06_Java.mtx,5,137
GD96_a.mtx,5,27
GL6_D_10.mtx,5,126
GL6_D_6.mtx,5,155
GL6_D_7.mtx,5,335
GL6_D_8.mtx,5,368
GL6_D_9.mtx,5,262
GL7d11.mtx,5,46
GL7d26.mtx,5,156
gr_30_30.mtx,5,53
gre_1107.mtx,5,172
gre_343.mtx,5,60
gre_512.mtx,5,67
grid2_dual.mtx,5,24
grid2.mtx,5,25
Harvard500.mtx,5,59
hor_131.mtx,5,84
IG5-8.mtx,5,97
IG5-9.mtx,5,206
iiasa.mtx,5,28
illc1033.mtx,5,69
illc1850.mtx,5,242
impcol_d.mtx,5,55
impcol_e.mtx,5,65
init_adder1.mtx,5,32
iprob.mtx,5,2
jagmesh1.mtx,5,38
jagmesh2.mtx,5,40
jagmesh3.mtx,5,39
jagmesh4.mtx,5,34
jagmesh5.mtx,5,35
jagmesh6.mtx,5,33
jagmesh7.mtx,5,33
jagmesh8.mtx,5,33
jagmesh9.mtx,5,40
jazz.mtx,5,106
Journals.mtx,5,105
jpwh_991.mtx,5,76
kneser_6_2_1.mtx,5,163
l9.mtx,5,129
laser.mtx,5,11
L.mtx,5,25
lns_511.mtx,5,52
lnsp_511.mtx,5,52
lp_agg2.mtx,5,118
lp_agg3.mtx,5,127
lp_agg.mtx,5,77
lp_bandm.mtx,5,120
lp_beaconfd.mtx,5,64
lp_bnl1.mtx,5,166
lp_bore3d.mtx,5,74
lp_brandy.mtx,5,77
lp_capri.mtx,5,116
lp_degen2.mtx,5,161
lp_e226.mtx,5,112
lp_etamacro.mtx,5,114
lp_fffff800.mtx,5,199
lp_finnis.mtx,5,83
lp_fit1p.mtx,5,30
lp_ganges.mtx,5,213
lp_gfrd_pnc.mtx,5,69
lp_grow15.mtx,5,177
lp_grow22.mtx,5,238
lp_grow7.mtx,5,95
lpi_bgdbg1.mtx,5,69
lpi_bgetam.mtx,5,114
lpi_chemcom.mtx,5,82
lpi_cplex2.mtx,5,80
lpi_klein2.mtx,5,55
lpi_mondou2.mtx,5,40
lpi_pang.mtx,5,149
lpi_pilot4i.mtx,5,178
lpi_qual.mtx,5,109
lpi_reactor.mtx,5,97
lpi_refinery.mtx,5,108
lp_israel.mtx,5,68
lpi_vol1.mtx,5,109
lp_ken_07.mtx,5,134
lp_lotfi.mtx,5,61
lp_modszk1.mtx,5,79
lp_nug05.mtx,5,117
lp_nug06.mtx,5,210
lp_nug07.mtx,5,348
lp_nug08.mtx,5,517
lp_perold.mtx,5,235
lp_pilot4.mtx,5,178
lp_pilot_we.mtx,5,154
lp_qap8.mtx,5,499
lp_scagr25.mtx,5,86
lp_scfxm1.mtx,5,119
lp_scfxm2.mtx,5,232
lp_scfxm3.mtx,5,237
lp_scorpion.mtx,5,97
lp_scrs8.mtx,5,91
lp_scsd1.mtx,5,57
lp_scsd6.mtx,5,79
lp_scsd8.mtx,5,88
lp_sctap1.mtx,5,78
lp_sctap2.mtx,5,159
lp_sctap3.mtx,5,183
lp_share1b.mtx,5,61
lp_shell.mtx,5,74
lp_ship04l.mtx,5,66
lp_ship04s.mtx,5,64
lp_ship08s.mtx,5,92
lp_ship12s.mtx,5,133
lp_sierra.mtx,5,140
lp_stair.mtx,5,170
lp_standata.mtx,5,80
lp_standgub.mtx,5,81
lp_standmps.mtx,5,101
lp_stocfor2.mtx,5,339
lp_tuff.mtx,5,90
lp_vtp_base.mtx,5,81
lshp1009.mtx,5,40
lshp1270.mtx,5,40
lshp1561.mtx,5,40
lshp1882.mtx,5,43
lshp2233.mtx,5,42
lshp2614.mtx,5,42
lshp3025.mtx,5,43
lshp_406.mtx,5,35
lshp_577.mtx,5,38
lshp_778.mtx,5,39
lund_a.mtx,5,51
lund_b.mtx,5,50
lung1.mtx,5,12
M20PI_n1.mtx,5,7
M20PI_n.mtx,5,7
M40PI_n1.mtx,5,7
M40PI_n.mtx,5,7
M80PI_n1.mtx,5,7
M80PI_n.mtx,5,7
maayan-faa.edges,5,71
maayan-figeys.edges,5,114
maayan-foodweb.edges,5,64
maayan-Stelzl.edges,5,76
maayan-vidal.edges,5,146
mahindas.mtx,5,160
Maragal_2.mtx,5,122
mcca.mtx,5,58
mhd3200b.mtx,5,14
mhda416.mtx,5,77
minnesota.mtx,5,13
mk10-b1.mtx,5,39
mk10-b2.mtx,5,413
mk10-b4.mtx,5,7
mk11-b1.mtx,5,53
mk12-b1.mtx,5,57
mk9-b2.mtx,5,234
mk9-b3.mtx,5,319
model1.mtx,5,138
model2.mtx,5,189
moreno_mac.edges,5,53
moreno_names.edges,5,194
moreno_oz.edges,5,109
moreno_propro.edges,5,34
n2c6-b2.mtx,5,88
n2c6-b3.mtx,5,320
n2c6-b9.mtx,5,132
n3c5-b4.mtx,5,124
n3c5-b5.mtx,5,124
n3c6-b10.mtx,5,383
n3c6-b2.mtx,5,88
n3c6-b3.mtx,5,320
n4c5-b10.mtx,5,72
n4c5-b2.mtx,5,88
n4c5-b3.mtx,5,321
n4c5-b9.mtx,5,372
n4c6-b2.mtx,5,177
nemsafm.mtx,5,35
nemscem.mtx,5,77
netscience.mtx,5,20
netz4504_dual.mtx,5,23
netz4504.mtx,5,14
nnc1374.mtx,5,36
nnc666.mtx,5,32
nos2.mtx,5,12
nos3.mtx,5,97
nos5.mtx,5,145
nos6.mtx,5,25
nos7.mtx,5,56
NotreDame_yeast.mtx,5,35
nsic.mtx,5,109
olm1000.mtx,5,12
olm2000.mtx,5,12
olm5000.mtx,5,12
opsahl-powergrid.edges,5,20
opsahl-ucforum.edges,5,265
orsirr_1.mtx,5,63
orsirr_2.mtx,5,65
orsreg_1.mtx,5,63
p0201.mtx,5,81
p0282.mtx,5,53
p0291.mtx,5,65
p0548.mtx,5,21
p2756.mtx,5,28
pde2961.mtx,5,26
pde900.mtx,5,25
Pd.mtx,5,10
Pd_rhs.mtx,5,31
plat362.mtx,5,87
plsk1919.mtx,5,31
poisson2D.mtx,5,31
poli.mtx,5,15
pores_2.mtx,5,109
pores_3.mtx,5,37
power.mtx,5,20
problem1.mtx,5,31
progas.mtx,5,481
qh1484.mtx,5,14
qh768.mtx,5,15
qh882.mtx,5,15
qiulp.mtx,5,64
QRpivot.mtx,5,251
radoslaw_email.edges,5,87
rail_1357.mtx,5,31
rajat02.mtx,5,21
rajat04.mtx,5,38
rajat12.mtx,5,35
rajat19.mtx,5,18
rdb1250l.mtx,5,41
rdb1250.mtx,5,41
rdb2048.mtx,5,41
rdb2048_noL.mtx,5,41
rdb3200l.mtx,5,42
rdb450l.mtx,5,37
rdb450.mtx,5,37
rdb800l.mtx,5,37
rdb968.mtx,5,40
rel6.mtx,5,106
relat5.mtx,5,25
relat6.mtx,5,108
Roget.mtx,5,193
rosen7.mtx,5,51
rotor2.mtx,5,84
rw496.mtx,5,41
S20PI_n1.mtx,5,7
S20PI_n.mtx,5,7
S40PI_n1.mtx,5,7
S40PI_n.mtx,5,7
S80PI_n1.mtx,5,7
S80PI_n.mtx,5,7
saylr3.mtx,5,31
saylr4.mtx,5,63
scagr7-2c.mtx,5,85
scrs8-2b.mtx,5,60
scrs8-2c.mtx,5,60
sherman1.mtx,5,31
sherman3.mtx,5,68
sherman4.mtx,5,42
shl_0.mtx,5,42
shl_200.mtx,5,50
shl_400.mtx,5,52
Si2.mtx,5,497
Sieber.mtx,5,12
SmaGri.mtx,5,156
small.mtx,5,114
sociopatterns-hypertext.edges,5,82
sociopatterns-infectious.edges,5,105
spiral.mtx,5,166
sstmodel.mtx,5,77
steam1.mtx,5,74
steam2.mtx,5,133
str_0.mtx,5,107
str_200.mtx,5,143
str_400.mtx,5,146
str_600.mtx,5,163
stufe.mtx,5,21
subelj_euroroad.edges,5,16
swang1.mtx,5,42
swang2.mtx,5,42
TF11.mtx,5,123
TF12.mtx,5,278
tols1090.mtx,5,19
tols2000.mtx,5,19
tols340.mtx,5,19
tols4000.mtx,5,19
tols90.mtx,5,19
Trec10.mtx,5,103
Trec9.mtx,5,45
Trefethen_200b.mtx,5,120
Trefethen_200.mtx,5,123
Trefethen_300.mtx,5,190
Trefethen_500.mtx,5,312
Trefethen_700.mtx,5,416
tub1000.mtx,5,11
ukerbe1_dual.mtx,5,25
ukerbe1.mtx,5,14
uk.mtx,5,17
USAir97.mtx,5,49
USpowerGrid.mtx,5,20
utm300.mtx,5,79
wang1.mtx,5,77
wang2.mtx,5,77
watt_1.mtx,5,66
watt_2.mtx,5,67
