test,rad,sortdeg1.lsR
adder_dcop_61.mtx,4,31
adder_dcop_62.mtx,4,31
adder_dcop_63.mtx,4,31
adder_dcop_64.mtx,4,31
adder_dcop_65.mtx,4,31
adder_dcop_66.mtx,4,31
adder_dcop_67.mtx,4,31
adder_dcop_68.mtx,4,31
adder_dcop_69.mtx,4,31
adder_trans_01.mtx,4,28
adder_trans_02.mtx,4,28
arenas-jazz.edges,4,109
arenas-meta.edges,4,40
ash608.mtx,4,56
ash958.mtx,4,56
b2_ss.mtx,4,188
bcspwr06.mtx,4,14
bcspwr07.mtx,4,13
bcspwr08.mtx,4,14
bcspwr09.mtx,4,15
bcspwr10.mtx,4,18
bcsstk02.mtx,4,66
bcsstk04.mtx,4,77
bcsstk05.mtx,4,59
bcsstk06.mtx,4,97
bcsstk07.mtx,4,97
bcsstk08.mtx,4,121
bcsstk09.mtx,4,126
bcsstk19.mtx,4,34
bcsstk20.mtx,4,18
bcsstm07.mtx,4,93
bcsstm12.mtx,4,84
bcsstm13.mtx,4,244
bcsstm35.mtx,4,6
bcsstm38.mtx,4,15
b_dyn.mtx,4,196
bfwa398.mtx,4,41
bfwa782.mtx,4,50
bfwb398.mtx,4,38
bfwb782.mtx,4,45
bibd_11_5.mtx,4,56
bibd_12_4.mtx,4,66
bibd_12_5.mtx,4,67
bibd_15_3.mtx,4,92
bibd_17_3.mtx,4,114
bibd_9_5.mtx,4,36
blckhole.mtx,4,38
bp_0.mtx,4,119
bp_1000.mtx,4,246
bp_1200.mtx,4,247
bp_1400.mtx,4,261
bp_1600.mtx,4,256
bp_200.mtx,4,169
bp_400.mtx,4,187
bp_600.mtx,4,212
bp_800.mtx,4,229
bwm2000.mtx,4,12
c-18.mtx,4,84
c-19.mtx,4,137
c-20.mtx,4,87
ca-CSphd.mtx,4,9
ca-Erdos992.mtx,4,107
cage7.mtx,4,73
cage8.mtx,4,182
cage.mtx,4,237
can_1054.mtx,4,63
can_1072.mtx,4,64
can_256.mtx,4,44
can_268.mtx,4,51
can_292.mtx,4,36
can_445.mtx,4,47
can_634.mtx,4,64
can_715.mtx,4,43
can_838.mtx,4,75
cat_ears_2_4.mtx,4,247
cavity01.mtx,4,87
cavity02.mtx,4,87
cavity03.mtx,4,87
cavity04.mtx,4,87
cavity15.mtx,4,43
cdde1.mtx,4,21
cdde2.mtx,4,21
cdde3.mtx,4,21
cdde4.mtx,4,21
cdde5.mtx,4,21
cdde6.mtx,4,21
celegans_metabolic.mtx,4,41
celegansneural.mtx,4,108
cep1.mtx,4,9
ch5-5-b2.mtx,4,130
ch5-5-b3.mtx,4,225
ch6-6-b2.mtx,4,319
ch6-6-b5.mtx,4,10
ch7-6-b1.mtx,4,42
ch7-7-b1.mtx,4,50
ch7-8-b1.mtx,4,56
ch7-9-b1.mtx,4,64
ch8-8-b1.mtx,4,64
Chebyshev1.mtx,4,15
Chem97ZtZ.mtx,4,2
circuit204.mtx,4,51
circuit_2.mtx,4,39
cis-n4c6-b2.mtx,4,173
Cities.mtx,4,46
ck400.mtx,4,22
ck656.mtx,4,22
cr42.mtx,4,40
cryg2500.mtx,4,19
CSphd.mtx,4,9
D_10.mtx,4,380
D_11.mtx,4,140
D_5.mtx,4,96
D_6.mtx,4,353
de063155.mtx,4,106
de063157.mtx,4,100
de080285.mtx,4,106
delaunay_n10.mtx,4,26
delaunay_n11.mtx,4,27
diag.mtx,4,11
DK01R.mtx,4,51
dw1024.mtx,4,24
dw2048.mtx,4,24
dw256A.mtx,4,20
dw256B.mtx,4,20
dwa512.mtx,4,20
dwg961a.mtx,4,18
dwg961b.mtx,4,58
dwt_1005.mtx,4,65
dwt_1007.mtx,4,38
dwt_1242.mtx,4,41
dwt_193.mtx,4,82
dwt_307.mtx,4,34
dwt_310.mtx,4,29
dwt_346.mtx,4,62
dwt_361.mtx,4,35
dwt_419.mtx,4,35
dwt_492.mtx,4,21
dwt_503.mtx,4,65
dwt_512.mtx,4,41
dwt_592.mtx,4,37
dwt_607.mtx,4,44
dwt_758.mtx,4,32
dwt_869.mtx,4,38
dwt_878.mtx,4,42
dwt_918.mtx,4,36
dwt_992.mtx,4,83
ego-facebook.edges,4,8
email.mtx,4,209
EPA.mtx,4,167
epb0.mtx,4,14
Erdos02.mtx,4,112
Erdos971.mtx,4,59
Erdos972.mtx,4,105
Erdos981.mtx,4,59
Erdos982.mtx,4,103
Erdos991.mtx,4,60
Erdos992.mtx,4,107
eris1176.mtx,4,80
EVA.mtx,4,22
EX1.mtx,4,350
ex21.mtx,4,137
EX2.mtx,4,354
ex32.mtx,4,72
filter2D.mtx,4,31
flower_7_1.mtx,4,82
flower_8_1.mtx,4,89
foodweb-baydry.edges,4,103
foodweb-baywet.edges,4,104
fpga_dcop_01.mtx,4,20
fpga_dcop_02.mtx,4,20
fpga_dcop_03.mtx,4,20
fpga_dcop_04.mtx,4,20
fpga_dcop_05.mtx,4,19
fpga_dcop_06.mtx,4,20
fpga_dcop_07.mtx,4,20
fpga_dcop_08.mtx,4,20
fpga_dcop_09.mtx,4,20
fpga_dcop_10.mtx,4,16
fpga_dcop_11.mtx,4,20
fpga_dcop_12.mtx,4,20
fpga_dcop_13.mtx,4,20
fpga_dcop_14.mtx,4,20
fpga_dcop_15.mtx,4,20
fpga_dcop_16.mtx,4,20
fpga_dcop_17.mtx,4,20
fpga_dcop_18.mtx,4,20
fpga_dcop_19.mtx,4,20
fpga_dcop_20.mtx,4,20
fpga_dcop_21.mtx,4,20
fpga_dcop_22.mtx,4,20
fpga_dcop_23.mtx,4,20
fpga_dcop_24.mtx,4,20
fpga_dcop_25.mtx,4,20
fpga_dcop_26.mtx,4,20
fpga_dcop_27.mtx,4,20
fpga_dcop_28.mtx,4,20
fpga_dcop_29.mtx,4,20
fpga_dcop_30.mtx,4,20
fpga_dcop_31.mtx,4,20
fpga_dcop_32.mtx,4,20
fpga_dcop_33.mtx,4,20
fpga_dcop_34.mtx,4,20
fpga_dcop_35.mtx,4,20
fpga_dcop_36.mtx,4,20
fpga_dcop_37.mtx,4,20
fpga_dcop_38.mtx,4,20
fpga_dcop_39.mtx,4,20
fpga_dcop_40.mtx,4,20
fpga_dcop_41.mtx,4,20
fpga_dcop_42.mtx,4,20
fpga_dcop_43.mtx,4,20
fpga_dcop_44.mtx,4,20
fpga_dcop_45.mtx,4,20
fpga_dcop_46.mtx,4,20
fpga_dcop_47.mtx,4,20
fpga_dcop_48.mtx,4,20
fpga_dcop_49.mtx,4,20
fpga_dcop_50.mtx,4,20
fpga_dcop_51.mtx,4,20
fpga_trans_01.mtx,4,17
fpga_trans_02.mtx,4,17
Franz1.mtx,4,151
fs_541_1.mtx,4,51
fs_541_2.mtx,4,51
fs_541_3.mtx,4,51
fs_541_4.mtx,4,51
fs_680_1.mtx,4,26
fs_680_2.mtx,4,26
fs_680_3.mtx,4,26
fs_760_1.mtx,4,71
fs_760_2.mtx,4,71
fs_760_3.mtx,4,71
G11.mtx,4,19
G12.mtx,4,19
G13.mtx,4,19
G14.mtx,4,152
G15.mtx,4,142
G16.mtx,4,148
G17.mtx,4,142
G18.mtx,4,152
G19.mtx,4,142
G20.mtx,4,148
G21.mtx,4,142
G32.mtx,4,19
G33.mtx,4,20
G34.mtx,4,19
G43.mtx,4,671
G44.mtx,4,665
G45.mtx,4,674
G46.mtx,4,674
G47.mtx,4,663
G48.mtx,4,25
G49.mtx,4,19
G50.mtx,4,20
G51.mtx,4,167
G52.mtx,4,175
G53.mtx,4,170
G54.mtx,4,166
G57.mtx,4,24
gams60am.mtx,4,9
gas11.mtx,4,99
GD00_c.mtx,4,24
GD06_Java.mtx,4,147
GD96_a.mtx,4,22
GL6_D_10.mtx,4,133
GL6_D_6.mtx,4,163
GL6_D_7.mtx,4,365
GL6_D_8.mtx,4,404
GL6_D_9.mtx,4,275
GL7d11.mtx,4,38
GL7d26.mtx,4,180
gr_30_30.mtx,4,41
gre_1107.mtx,4,111
gre_343.mtx,4,34
gre_512.mtx,4,40
grid2_dual.mtx,4,21
grid2.mtx,4,17
Harvard500.mtx,4,39
hor_131.mtx,4,63
IG5-8.mtx,4,110
IG5-9.mtx,4,221
iiasa.mtx,4,28
illc1033.mtx,4,60
illc1850.mtx,4,207
impcol_d.mtx,4,43
impcol_e.mtx,4,75
init_adder1.mtx,4,30
iprob.mtx,4,2
jagmesh1.mtx,4,28
jagmesh2.mtx,4,31
jagmesh3.mtx,4,30
jagmesh4.mtx,4,26
jagmesh5.mtx,4,28
jagmesh6.mtx,4,27
jagmesh7.mtx,4,27
jagmesh8.mtx,4,26
jagmesh9.mtx,4,30
jazz.mtx,4,111
Journals.mtx,4,109
jpwh_991.mtx,4,51
kneser_6_2_1.mtx,4,136
l9.mtx,4,102
laser.mtx,4,6
L.mtx,4,18
lns_511.mtx,4,40
lnsp_511.mtx,4,39
lp_agg2.mtx,4,156
lp_agg3.mtx,4,159
lp_agg.mtx,4,86
lp_bandm.mtx,4,130
lp_beaconfd.mtx,4,72
lp_bnl1.mtx,4,125
lp_bore3d.mtx,4,75
lp_brandy.mtx,4,89
lp_capri.mtx,4,117
lp_degen2.mtx,4,162
lp_e226.mtx,4,97
lp_etamacro.mtx,4,91
lp_fffff800.mtx,4,245
lp_finnis.mtx,4,57
lp_fit1p.mtx,4,31
lp_ganges.mtx,4,177
lp_gfrd_pnc.mtx,4,43
lp_grow15.mtx,4,191
lp_grow22.mtx,4,213
lp_grow7.mtx,4,110
lpi_bgdbg1.mtx,4,57
lpi_bgetam.mtx,4,91
lpi_chemcom.mtx,4,61
lpi_cplex2.mtx,4,54
lpi_klein2.mtx,4,67
lpi_mondou2.mtx,4,33
lpi_pang.mtx,4,113
lpi_pilot4i.mtx,4,172
lpi_qual.mtx,4,110
lpi_reactor.mtx,4,88
lpi_refinery.mtx,4,110
lp_israel.mtx,4,75
lpi_vol1.mtx,4,110
lp_ken_07.mtx,4,73
lp_lotfi.mtx,4,59
lp_modszk1.mtx,4,67
lp_nug05.mtx,4,128
lp_nug06.mtx,4,218
lp_nug07.mtx,4,330
lp_nug08.mtx,4,461
lp_perold.mtx,4,207
lp_pilot4.mtx,4,172
lp_pilot_we.mtx,4,133
lp_qap8.mtx,4,446
lp_scagr25.mtx,4,61
lp_scfxm1.mtx,4,117
lp_scfxm2.mtx,4,160
lp_scfxm3.mtx,4,175
lp_scorpion.mtx,4,91
lp_scrs8.mtx,4,79
lp_scsd1.mtx,4,73
lp_scsd6.mtx,4,108
lp_scsd8.mtx,4,164
lp_sctap1.mtx,4,63
lp_sctap2.mtx,4,106
lp_sctap3.mtx,4,114
lp_share1b.mtx,4,69
lp_shell.mtx,4,68
lp_ship04l.mtx,4,70
lp_ship04s.mtx,4,66
lp_ship08s.mtx,4,102
lp_ship12s.mtx,4,121
lp_sierra.mtx,4,80
lp_stair.mtx,4,167
lp_standata.mtx,4,55
lp_standgub.mtx,4,56
lp_standmps.mtx,4,72
lp_stocfor2.mtx,4,160
lp_tuff.mtx,4,111
lp_vtp_base.mtx,4,72
lshp1009.mtx,4,31
lshp1270.mtx,4,32
lshp1561.mtx,4,31
lshp1882.mtx,4,32
lshp2233.mtx,4,33
lshp2614.mtx,4,33
lshp3025.mtx,4,32
lshp_406.mtx,4,28
lshp_577.mtx,4,29
lshp_778.mtx,4,29
lund_a.mtx,4,57
lund_b.mtx,4,58
lung1.mtx,4,14
M20PI_n1.mtx,4,6
M20PI_n.mtx,4,6
M40PI_n1.mtx,4,6
M40PI_n.mtx,4,6
M80PI_n1.mtx,4,6
M80PI_n.mtx,4,6
maayan-faa.edges,4,57
maayan-figeys.edges,4,113
maayan-foodweb.edges,4,68
maayan-Stelzl.edges,4,71
maayan-vidal.edges,4,127
mahindas.mtx,4,153
Maragal_2.mtx,4,138
mcca.mtx,4,57
mhd3200b.mtx,4,14
mhda416.mtx,4,79
minnesota.mtx,4,10
mk10-b1.mtx,4,46
mk10-b2.mtx,4,401
mk10-b4.mtx,4,11
mk11-b1.mtx,4,56
mk12-b1.mtx,4,66
mk9-b2.mtx,4,219
mk9-b3.mtx,4,196
model1.mtx,4,130
model2.mtx,4,163
moreno_mac.edges,4,57
moreno_names.edges,4,178
moreno_oz.edges,4,125
moreno_propro.edges,4,29
n2c6-b2.mtx,4,87
n2c6-b3.mtx,4,290
n2c6-b9.mtx,4,124
n3c5-b4.mtx,4,123
n3c5-b5.mtx,4,123
n3c6-b10.mtx,4,335
n3c6-b2.mtx,4,87
n3c6-b3.mtx,4,290
n4c5-b10.mtx,4,66
n4c5-b2.mtx,4,87
n4c5-b3.mtx,4,284
n4c5-b9.mtx,4,333
n4c6-b2.mtx,4,173
nemsafm.mtx,4,37
nemscem.mtx,4,58
netscience.mtx,4,20
netz4504_dual.mtx,4,18
netz4504.mtx,4,9
nnc1374.mtx,4,29
nnc666.mtx,4,26
nos2.mtx,4,11
nos3.mtx,4,88
nos5.mtx,4,123
nos6.mtx,4,16
nos7.mtx,4,35
NotreDame_yeast.mtx,4,30
nsic.mtx,4,112
olm1000.mtx,4,9
olm2000.mtx,4,9
olm5000.mtx,4,9
opsahl-powergrid.edges,4,17
opsahl-ucforum.edges,4,273
orsirr_1.mtx,4,48
orsirr_2.mtx,4,46
orsreg_1.mtx,4,40
p0201.mtx,4,53
p0282.mtx,4,47
p0291.mtx,4,67
p0548.mtx,4,22
p2756.mtx,4,38
pde2961.mtx,4,23
pde900.mtx,4,15
Pd.mtx,4,11
Pd_rhs.mtx,4,25
plat362.mtx,4,77
plsk1919.mtx,4,24
poisson2D.mtx,4,25
poli.mtx,4,15
pores_2.mtx,4,91
pores_3.mtx,4,37
power.mtx,4,18
problem1.mtx,4,28
progas.mtx,4,324
qh1484.mtx,4,13
qh768.mtx,4,15
qh882.mtx,4,14
qiulp.mtx,4,41
QRpivot.mtx,4,230
radoslaw_email.edges,4,93
rail_1357.mtx,4,28
rajat02.mtx,4,15
rajat04.mtx,4,29
rajat12.mtx,4,34
rajat19.mtx,4,16
rdb1250l.mtx,4,27
rdb1250.mtx,4,27
rdb2048.mtx,4,28
rdb2048_noL.mtx,4,28
rdb3200l.mtx,4,30
rdb450l.mtx,4,28
rdb450.mtx,4,28
rdb800l.mtx,4,22
rdb968.mtx,4,24
rel6.mtx,4,129
relat5.mtx,4,30
relat6.mtx,4,126
Roget.mtx,4,162
rosen7.mtx,4,30
rotor2.mtx,4,74
rw496.mtx,4,30
S20PI_n1.mtx,4,6
S20PI_n.mtx,4,6
S40PI_n1.mtx,4,6
S40PI_n.mtx,4,6
S80PI_n1.mtx,4,6
S80PI_n.mtx,4,6
saylr3.mtx,4,24
saylr4.mtx,4,44
scagr7-2c.mtx,4,56
scrs8-2b.mtx,4,44
scrs8-2c.mtx,4,44
sherman1.mtx,4,24
sherman3.mtx,4,40
sherman4.mtx,4,25
shl_0.mtx,4,29
shl_200.mtx,4,31
shl_400.mtx,4,34
Si2.mtx,4,460
Sieber.mtx,4,12
SmaGri.mtx,4,139
small.mtx,4,73
sociopatterns-hypertext.edges,4,86
sociopatterns-infectious.edges,4,109
spiral.mtx,4,84
sstmodel.mtx,4,64
steam1.mtx,4,68
steam2.mtx,4,87
str_0.mtx,4,133
str_200.mtx,4,163
str_400.mtx,4,162
str_600.mtx,4,178
stufe.mtx,4,17
subelj_euroroad.edges,4,13
swang1.mtx,4,33
swang2.mtx,4,33
TF11.mtx,4,135
TF12.mtx,4,304
tols1090.mtx,4,19
tols2000.mtx,4,19
tols340.mtx,4,19
tols4000.mtx,4,19
tols90.mtx,4,19
Trec10.mtx,4,136
Trec9.mtx,4,46
Trefethen_200b.mtx,4,141
Trefethen_200.mtx,4,141
Trefethen_300.mtx,4,206
Trefethen_500.mtx,4,314
Trefethen_700.mtx,4,429
tub1000.mtx,4,10
ukerbe1_dual.mtx,4,18
ukerbe1.mtx,4,9
uk.mtx,4,14
USAir97.mtx,4,53
USpowerGrid.mtx,4,18
utm300.mtx,4,87
wang1.mtx,4,46
wang2.mtx,4,46
watt_1.mtx,4,41
watt_2.mtx,4,40
1138_bus.mtx,5,19
130bit.mtx,5,338
685_bus.mtx,5,25
abb313.mtx,5,108
add20.mtx,5,67
add32.mtx,5,22
adder_dcop_01.mtx,5,40
adder_dcop_02.mtx,5,38
adder_dcop_03.mtx,5,39
adder_dcop_04.mtx,5,35
adder_dcop_05.mtx,5,39
adder_dcop_06.mtx,5,38
adder_dcop_07.mtx,5,38
adder_dcop_08.mtx,5,40
adder_dcop_09.mtx,5,40
adder_dcop_10.mtx,5,41
adder_dcop_11.mtx,5,39
adder_dcop_12.mtx,5,38
adder_dcop_13.mtx,5,37
adder_dcop_14.mtx,5,38
adder_dcop_15.mtx,5,38
adder_dcop_16.mtx,5,38
adder_dcop_17.mtx,5,38
adder_dcop_18.mtx,5,38
adder_dcop_19.mtx,5,38
adder_dcop_20.mtx,5,38
adder_dcop_21.mtx,5,38
adder_dcop_22.mtx,5,38
adder_dcop_23.mtx,5,38
adder_dcop_24.mtx,5,38
adder_dcop_25.mtx,5,38
adder_dcop_26.mtx,5,38
adder_dcop_27.mtx,5,38
adder_dcop_28.mtx,5,38
adder_dcop_29.mtx,5,38
adder_dcop_30.mtx,5,38
adder_dcop_31.mtx,5,38
adder_dcop_32.mtx,5,38
adder_dcop_33.mtx,5,38
adder_dcop_34.mtx,5,38
adder_dcop_35.mtx,5,38
adder_dcop_36.mtx,5,38
adder_dcop_37.mtx,5,38
adder_dcop_38.mtx,5,38
adder_dcop_39.mtx,5,38
adder_dcop_40.mtx,5,38
adder_dcop_41.mtx,5,38
adder_dcop_42.mtx,5,38
adder_dcop_43.mtx,5,38
adder_dcop_44.mtx,5,37
adder_dcop_45.mtx,5,38
adder_dcop_46.mtx,5,38
adder_dcop_47.mtx,5,38
adder_dcop_48.mtx,5,38
adder_dcop_49.mtx,5,38
adder_dcop_50.mtx,5,38
adder_dcop_51.mtx,5,38
adder_dcop_52.mtx,5,38
adder_dcop_53.mtx,5,38
adder_dcop_54.mtx,5,38
adder_dcop_55.mtx,5,38
adder_dcop_56.mtx,5,38
adder_dcop_57.mtx,5,38
adder_dcop_58.mtx,5,38
adder_dcop_59.mtx,5,38
adder_dcop_60.mtx,5,38
adder_dcop_61.mtx,5,38
adder_dcop_62.mtx,5,38
adder_dcop_63.mtx,5,38
adder_dcop_64.mtx,5,38
adder_dcop_65.mtx,5,38
adder_dcop_66.mtx,5,38
adder_dcop_67.mtx,5,38
adder_dcop_68.mtx,5,38
adder_dcop_69.mtx,5,38
adder_trans_01.mtx,5,39
adder_trans_02.mtx,5,39
arenas-jazz.edges,5,120
arenas-meta.edges,5,46
ash608.mtx,5,74
ash958.mtx,5,84
b2_ss.mtx,5,302
bcspwr06.mtx,5,16
bcspwr07.mtx,5,15
bcspwr08.mtx,5,19
bcspwr09.mtx,5,20
bcspwr10.mtx,5,26
bcsstk02.mtx,5,66
bcsstk04.mtx,5,77
bcsstk05.mtx,5,69
bcsstk06.mtx,5,120
bcsstk07.mtx,5,120
bcsstk08.mtx,5,183
bcsstk09.mtx,5,186
bcsstk19.mtx,5,44
bcsstk20.mtx,5,20
bcsstm07.mtx,5,119
bcsstm12.mtx,5,110
bcsstm13.mtx,5,321
bcsstm35.mtx,5,6
bcsstm38.mtx,5,15
b_dyn.mtx,5,300
bfwa398.mtx,5,54
bfwa782.mtx,5,68
bfwb398.mtx,5,48
bfwb782.mtx,5,62
bibd_11_5.mtx,5,56
bibd_12_4.mtx,5,66
bibd_12_5.mtx,5,67
bibd_15_3.mtx,5,102
bibd_17_3.mtx,5,133
bibd_9_5.mtx,5,36
blckhole.mtx,5,46
bp_0.mtx,5,178
bp_1000.mtx,5,310
bp_1200.mtx,5,316
bp_1400.mtx,5,333
bp_1600.mtx,5,326
bp_200.mtx,5,239
bp_400.mtx,5,255
bp_600.mtx,5,280
bp_800.mtx,5,301
bwm2000.mtx,5,11
c-18.mtx,5,112
c-19.mtx,5,187
c-20.mtx,5,153
ca-CSphd.mtx,5,13
ca-Erdos992.mtx,5,146
cage7.mtx,5,99
cage8.mtx,5,273
cage.mtx,5,274
can_1054.mtx,5,92
can_1072.mtx,5,93
can_256.mtx,5,57
can_268.mtx,5,70
can_292.mtx,5,44
can_445.mtx,5,62
can_634.mtx,5,95
can_715.mtx,5,55
can_838.mtx,5,99
cat_ears_2_4.mtx,5,436
cavity01.mtx,5,106
cavity02.mtx,5,106
cavity03.mtx,5,106
cavity04.mtx,5,106
cavity15.mtx,5,43
cdde1.mtx,5,26
cdde2.mtx,5,26
cdde3.mtx,5,26
cdde4.mtx,5,26
cdde5.mtx,5,26
cdde6.mtx,5,26
celegans_metabolic.mtx,5,46
celegansneural.mtx,5,122
cep1.mtx,5,9
ch5-5-b2.mtx,5,160
ch5-5-b3.mtx,5,296
ch6-6-b2.mtx,5,375
ch6-6-b5.mtx,5,13
ch7-6-b1.mtx,5,42
ch7-7-b1.mtx,5,50
ch7-8-b1.mtx,5,56
ch7-9-b1.mtx,5,64
ch8-8-b1.mtx,5,64
Chebyshev1.mtx,5,17
Chem97ZtZ.mtx,5,2
circuit204.mtx,5,80
circuit_2.mtx,5,53
cis-n4c6-b2.mtx,5,198
Cities.mtx,5,46
ck400.mtx,5,25
ck656.mtx,5,26
cr42.mtx,5,43
cryg2500.mtx,5,26
CSphd.mtx,5,13
D_10.mtx,5,408
D_11.mtx,5,151
D_5.mtx,5,100
D_6.mtx,5,381
de063155.mtx,5,184
de063157.mtx,5,191
de080285.mtx,5,173
delaunay_n10.mtx,5,36
delaunay_n11.mtx,5,37
diag.mtx,5,16
DK01R.mtx,5,57
dw1024.mtx,5,35
dw2048.mtx,5,35
dw256A.mtx,5,29
dw256B.mtx,5,31
dwa512.mtx,5,29
dwg961a.mtx,5,23
dwg961b.mtx,5,83
dwt_1005.mtx,5,81
dwt_1007.mtx,5,53
dwt_1242.mtx,5,58
dwt_193.mtx,5,102
dwt_307.mtx,5,45
dwt_310.mtx,5,38
dwt_346.mtx,5,82
dwt_361.mtx,5,46
dwt_419.mtx,5,48
dwt_492.mtx,5,25
dwt_503.mtx,5,84
dwt_512.mtx,5,52
dwt_592.mtx,5,52
dwt_607.mtx,5,65
dwt_758.mtx,5,43
dwt_869.mtx,5,51
dwt_878.mtx,5,53
dwt_918.mtx,5,47
dwt_992.mtx,5,119
ego-facebook.edges,5,8
email.mtx,5,258
EPA.mtx,5,221
epb0.mtx,5,16
Erdos02.mtx,5,157
Erdos971.mtx,5,76
Erdos972.mtx,5,142
Erdos981.mtx,5,73
Erdos982.mtx,5,144
Erdos991.mtx,5,75
Erdos992.mtx,5,146
eris1176.mtx,5,80
EVA.mtx,5,26
EX1.mtx,5,406
ex21.mtx,5,179
EX2.mtx,5,407
ex32.mtx,5,101
filter2D.mtx,5,41
flower_7_1.mtx,5,123
flower_8_1.mtx,5,145
foodweb-baydry.edges,5,108
foodweb-baywet.edges,5,105
fpga_dcop_01.mtx,5,29
fpga_dcop_02.mtx,5,29
fpga_dcop_03.mtx,5,29
fpga_dcop_04.mtx,5,29
fpga_dcop_05.mtx,5,29
fpga_dcop_06.mtx,5,29
fpga_dcop_07.mtx,5,28
fpga_dcop_08.mtx,5,29
fpga_dcop_09.mtx,5,29
fpga_dcop_10.mtx,5,29
fpga_dcop_11.mtx,5,29
fpga_dcop_12.mtx,5,29
fpga_dcop_13.mtx,5,29
fpga_dcop_14.mtx,5,29
fpga_dcop_15.mtx,5,29
fpga_dcop_16.mtx,5,29
fpga_dcop_17.mtx,5,29
fpga_dcop_18.mtx,5,29
fpga_dcop_19.mtx,5,29
fpga_dcop_20.mtx,5,29
fpga_dcop_21.mtx,5,29
fpga_dcop_22.mtx,5,29
fpga_dcop_23.mtx,5,29
fpga_dcop_24.mtx,5,29
fpga_dcop_25.mtx,5,29
fpga_dcop_26.mtx,5,29
fpga_dcop_27.mtx,5,29
fpga_dcop_28.mtx,5,29
fpga_dcop_29.mtx,5,29
fpga_dcop_30.mtx,5,29
fpga_dcop_31.mtx,5,29
fpga_dcop_32.mtx,5,29
fpga_dcop_33.mtx,5,29
fpga_dcop_34.mtx,5,29
fpga_dcop_35.mtx,5,29
fpga_dcop_36.mtx,5,29
fpga_dcop_37.mtx,5,29
fpga_dcop_38.mtx,5,29
fpga_dcop_39.mtx,5,29
fpga_dcop_40.mtx,5,29
fpga_dcop_41.mtx,5,29
fpga_dcop_42.mtx,5,29
fpga_dcop_43.mtx,5,29
fpga_dcop_44.mtx,5,29
fpga_dcop_45.mtx,5,29
fpga_dcop_46.mtx,5,29
fpga_dcop_47.mtx,5,29
fpga_dcop_48.mtx,5,29
fpga_dcop_49.mtx,5,29
fpga_dcop_50.mtx,5,29
fpga_dcop_51.mtx,5,29
fpga_trans_01.mtx,5,20
fpga_trans_02.mtx,5,20
Franz1.mtx,5,297
fs_541_1.mtx,5,99
fs_541_2.mtx,5,99
fs_541_3.mtx,5,99
fs_541_4.mtx,5,99
fs_680_1.mtx,5,31
fs_680_2.mtx,5,31
fs_680_3.mtx,5,31
fs_760_1.mtx,5,101
fs_760_2.mtx,5,101
fs_760_3.mtx,5,101
G11.mtx,5,26
G12.mtx,5,26
G13.mtx,5,27
G14.mtx,5,199
G15.mtx,5,198
G16.mtx,5,197
G17.mtx,5,187
G18.mtx,5,199
G19.mtx,5,198
G20.mtx,5,197
G21.mtx,5,187
G32.mtx,5,27
G33.mtx,5,27
G34.mtx,5,27
G43.mtx,5,724
G44.mtx,5,727
G45.mtx,5,722
G46.mtx,5,727
G47.mtx,5,715
G48.mtx,5,28
G49.mtx,5,28
G50.mtx,5,28
G51.mtx,5,225
G52.mtx,5,236
G53.mtx,5,234
G54.mtx,5,230
G57.mtx,5,28
gams60am.mtx,5,10
gas11.mtx,5,160
GD00_c.mtx,5,29
GD06_Java.mtx,5,176
GD96_a.mtx,5,29
GL6_D_10.mtx,5,146
GL6_D_6.mtx,5,175
GL6_D_7.mtx,5,401
GL6_D_8.mtx,5,439
GL6_D_9.mtx,5,297
GL7d11.mtx,5,50
GL7d26.mtx,5,211
gr_30_30.mtx,5,55
gre_1107.mtx,5,186
gre_343.mtx,5,66
gre_512.mtx,5,75
grid2_dual.mtx,5,26
grid2.mtx,5,27
Harvard500.mtx,5,53
hor_131.mtx,5,86
IG5-8.mtx,5,123
IG5-9.mtx,5,258
iiasa.mtx,5,38
illc1033.mtx,5,78
illc1850.mtx,5,301
impcol_d.mtx,5,59
impcol_e.mtx,5,83
init_adder1.mtx,5,40
iprob.mtx,5,2
jagmesh1.mtx,5,37
jagmesh2.mtx,5,43
jagmesh3.mtx,5,40
jagmesh4.mtx,5,35
jagmesh5.mtx,5,38
jagmesh6.mtx,5,35
jagmesh7.mtx,5,34
jagmesh8.mtx,5,36
jagmesh9.mtx,5,40
jazz.mtx,5,118
Journals.mtx,5,110
jpwh_991.mtx,5,83
kneser_6_2_1.mtx,5,185
l9.mtx,5,143
laser.mtx,5,8
L.mtx,5,27
lns_511.mtx,5,59
lnsp_511.mtx,5,58
lp_agg2.mtx,5,186
lp_agg3.mtx,5,192
lp_agg.mtx,5,112
lp_bandm.mtx,5,158
lp_beaconfd.mtx,5,100
lp_bnl1.mtx,5,182
lp_bore3d.mtx,5,93
lp_brandy.mtx,5,94
lp_capri.mtx,5,137
lp_degen2.mtx,5,206
lp_e226.mtx,5,175
lp_etamacro.mtx,5,129
lp_fffff800.mtx,5,291
lp_finnis.mtx,5,91
lp_fit1p.mtx,5,33
lp_ganges.mtx,5,273
lp_gfrd_pnc.mtx,5,73
lp_grow15.mtx,5,208
lp_grow22.mtx,5,278
lp_grow7.mtx,5,125
lpi_bgdbg1.mtx,5,83
lpi_bgetam.mtx,5,129
lpi_chemcom.mtx,5,88
